frame_id,x,y
loc2_script5_seq5_rec1_frame_390,742.3206762091221,719.9028167137111
loc2_script5_seq5_rec1_frame_400,744.750177690442,723.6308472269452
loc2_script5_seq5_rec1_frame_410,780.6412745144763,733.4661501195211
loc2_script5_seq5_rec1_frame_420,781.7198796758053,712.7713182788254
loc2_script5_seq5_rec1_frame_430,776.9319840242877,691.8436426817368
loc2_script5_seq5_rec1_frame_440,772.1359570450583,700.3001310205053
loc2_script5_seq5_rec1_frame_450,769.9659805176051,699.2775720166698
loc2_script5_seq5_rec1_frame_460,767.3574601210113,705.6510325082783
loc2_script5_seq5_rec1_frame_470,781.4130076929181,728.9735976726837
loc2_script5_seq5_rec1_frame_480,764.8781541078376,648.2529918021038
loc2_script5_seq5_rec1_frame_490,771.4886597072968,744.0677919915336
loc2_script5_seq5_rec1_frame_500,765.0893902799129,738.7036718933736
loc2_script5_seq5_rec1_frame_510,764.4226274557166,659.8101957488593
loc2_script5_seq5_rec1_frame_520,766.6281217271771,641.9726157681594
loc2_script5_seq5_rec1_frame_530,772.6343205178164,741.5531326318988
loc2_script5_seq5_rec1_frame_540,774.2931601387517,695.1728188316639
loc2_script5_seq5_rec1_frame_550,755.5328917443904,637.3823510302807
loc2_script5_seq5_rec1_frame_560,769.8992715849718,692.2474207326916
loc2_script5_seq5_rec1_frame_570,768.8382865136487,655.84722014472
loc2_script5_seq5_rec1_frame_580,750.376033659853,626.6572862950294
loc2_script5_seq5_rec1_frame_590,774.8847609545568,735.759782887233
loc2_script5_seq5_rec1_frame_600,768.6921506890936,711.3924850615263
loc2_script5_seq5_rec1_frame_610,772.0031754483801,624.8654508783097
loc2_script5_seq5_rec1_frame_620,783.0562216717515,681.7470022740156
loc2_script5_seq5_rec1_frame_630,805.3370892841017,739.482452719098
loc2_script5_seq5_rec1_frame_640,794.6959397398464,677.6243557277885
loc2_script5_seq5_rec1_frame_650,792.0916459880006,709.374961269127
loc2_script5_seq5_rec1_frame_660,768.5153571568318,659.0287204741724
loc2_script5_seq5_rec1_frame_670,760.9703239344898,729.9147963994602
loc2_script5_seq5_rec1_frame_680,758.1616166500958,687.1988268068264
loc2_script5_seq5_rec1_frame_690,756.2398658066983,630.5006584213891
loc2_script5_seq5_rec1_frame_700,748.9380843261279,738.0265554109418
loc2_script5_seq5_rec1_frame_710,737.4402374239263,724.4984424942849
loc2_script5_seq5_rec1_frame_720,729.9118675026555,688.8241390072468
loc2_script5_seq5_rec1_frame_730,728.3278942755496,734.2048917935643
loc2_script5_seq5_rec1_frame_740,715.1383968798871,723.4417954661624
loc2_script5_seq5_rec1_frame_750,716.8219838194232,649.9638219286426
loc2_script5_seq5_rec1_frame_760,725.23686579155,661.793011458626
loc2_script5_seq5_rec1_frame_770,734.006918492798,702.9138546796303
loc2_script5_seq5_rec1_frame_780,726.2634516468277,645.8500556695536
loc2_script5_seq5_rec1_frame_790,718.2819843696394,739.9015442559389
loc2_script5_seq5_rec1_frame_800,717.7589290968848,719.1349794540432
loc2_script5_seq5_rec1_frame_810,716.0433868651618,637.244445160645
loc2_script5_seq5_rec1_frame_820,719.5090942448595,739.4281485156265
loc2_script5_seq5_rec1_frame_830,714.083051397965,684.1730452878534
loc2_script5_seq5_rec1_frame_840,714.4361716590145,704.1027833690939
loc2_script5_seq5_rec1_frame_850,730.0601281027125,729.9753576796193
loc2_script5_seq5_rec1_frame_860,729.336532147801,677.8472734664622
loc2_script5_seq5_rec1_frame_870,729.1808949500795,630.2798032684601
loc2_script5_seq5_rec1_frame_880,760.6902491682222,711.4752722474956
loc2_script5_seq5_rec1_frame_890,772.900765913365,711.7192781292943
loc2_script5_seq5_rec1_frame_900,739.9908459641424,718.9358394399134
loc2_script5_seq5_rec1_frame_910,880.0036625866471,724.672370402063
loc2_script5_seq5_rec1_frame_920,797.8561912905133,793.9390990146591
loc2_script5_seq5_rec1_frame_930,828.639647177376,775.1815704415832
loc2_script5_seq5_rec1_frame_940,781.8260968486506,753.3478524688753
loc2_script5_seq5_rec1_frame_950,820.9271377428511,812.158897361509
loc2_script5_seq5_rec1_frame_960,845.2286086583617,703.1318764416484
loc2_script5_seq5_rec1_frame_970,824.792034014187,753.2666829984358
loc2_script5_seq5_rec1_frame_980,824.510947322871,761.2078066633316
loc2_script5_seq5_rec1_frame_990,825.862324693922,793.1235669416709
loc2_script5_seq5_rec1_frame_1000,806.1464816451097,771.2225849033166
loc2_script5_seq5_rec1_frame_1010,797.2233733437373,780.8253844045391
loc2_script5_seq5_rec1_frame_1020,795.2394410736522,711.1850306980266
loc2_script5_seq5_rec1_frame_1030,824.9148725546482,902.8451548291083
loc2_script5_seq5_rec1_frame_1040,852.4109510369249,799.3393672075448
loc2_script5_seq5_rec1_frame_1050,820.0068453646735,586.3145763443435
loc2_script5_seq5_rec1_frame_1060,812.8739032196479,730.6701404424371
loc2_script5_seq5_rec1_frame_1070,774.1513273845426,733.3104746295775
loc2_script5_seq5_rec1_frame_1080,737.9708241846452,763.0717353344469
loc2_script5_seq5_rec1_frame_1090,742.3089123852254,769.5620446717002
loc2_script5_seq5_rec1_frame_1100,751.1644103263038,669.581456692547
loc2_script5_seq5_rec1_frame_1110,829.5558617682888,688.2233740209285
loc2_script5_seq5_rec1_frame_1120,756.1702036483629,673.6247653834612
loc2_script5_seq5_rec1_frame_1130,768.6532247760101,700.7693099045256
loc2_script5_seq5_rec1_frame_1140,761.7237842033591,680.7309636870656
loc2_script5_seq5_rec1_frame_1150,688.2487743767571,690.6212326068023
loc2_script5_seq5_rec1_frame_1160,745.5140676279932,787.868102342122
loc2_script5_seq5_rec1_frame_1170,749.7452443753218,795.7854130431693
loc2_script5_seq5_rec1_frame_1180,729.0002221098034,745.0456933318641
loc2_script5_seq5_rec1_frame_1190,761.0949294636346,736.2440053227483
loc2_script5_seq5_rec1_frame_1200,809.8684390676277,766.7860291091168
loc2_script5_seq5_rec1_frame_1210,781.9377769388248,738.124592459768
loc2_script5_seq5_rec1_frame_1220,743.6516839302581,762.5888877521701
loc2_script5_seq5_rec1_frame_1230,745.4027546903467,736.3979034584607
loc2_script5_seq5_rec1_frame_1240,753.0854021369082,724.8433634010178
loc2_script5_seq5_rec1_frame_1250,746.1747616484278,731.5346263772706
loc2_script5_seq5_rec1_frame_1260,756.6133540555434,719.7088437243469
loc2_script5_seq5_rec1_frame_1270,751.1467609982421,783.5277859205472
loc2_script5_seq5_rec1_frame_1280,698.317488854851,691.9984482497896
loc2_script5_seq5_rec1_frame_1290,760.465428692873,802.6675737496478
loc2_script5_seq5_rec1_frame_1300,787.3887588602329,796.7006863336464
loc2_script5_seq5_rec1_frame_1310,792.1560363952423,806.6949231544381
loc2_script5_seq5_rec1_frame_1320,800.3282335457262,799.2606847494166
loc2_script5_seq5_rec1_frame_1330,763.1694962361795,721.1925735294221
loc2_script5_seq5_rec1_frame_1340,773.5433499645612,699.6950353135505
loc2_script5_seq5_rec1_frame_1350,770.512699678977,716.5215177354669
loc2_script5_seq5_rec1_frame_1360,750.2669273966299,726.224418134449
loc2_script5_seq5_rec1_frame_1370,743.7877910568736,776.4488212753922
loc2_script5_seq5_rec1_frame_1380,758.6114955918756,737.3861509950855
loc2_script5_seq5_rec1_frame_1390,763.4296211636997,789.5796876721354
loc2_script5_seq5_rec1_frame_1400,782.7825348950934,687.3566202898887
loc2_script5_seq5_rec1_frame_1410,763.2089380495954,732.5015943101808
loc2_script5_seq5_rec1_frame_1420,749.2443509733357,691.7121706060983
loc2_script5_seq5_rec1_frame_1430,744.0745031633624,786.2855739015757
loc2_script5_seq5_rec1_frame_1440,769.9537759858637,780.4994432200494
loc2_script5_seq5_rec1_frame_1450,597.3170553949761,728.9328670517779
loc2_script5_seq5_rec1_frame_1460,580.9539977665029,690.6655370596106
loc2_script5_seq5_rec1_frame_1470,574.431472819964,732.390559627483
loc2_script5_seq5_rec1_frame_1480,579.7378566054535,777.9203031255009
loc2_script5_seq5_rec1_frame_1490,769.6391266946533,737.655451729399
loc2_script5_seq5_rec1_frame_1500,782.0396608610866,779.4172230546627
loc2_script5_seq5_rec1_frame_1510,765.4883408821407,697.0184869266138
loc2_script5_seq5_rec1_frame_1520,720.4821707064959,696.059297588005
loc2_script5_seq5_rec1_frame_1530,715.7218920324493,760.1465592728773
loc2_script5_seq5_rec1_frame_1540,776.4801665516673,763.7553345688116
loc2_script5_seq5_rec1_frame_1550,741.7696482991886,667.4254355815159
loc2_script5_seq5_rec1_frame_1560,731.4618014174764,775.0023425683726
loc2_script5_seq5_rec1_frame_1570,739.7210511573189,766.4553478501214
loc2_script5_seq5_rec1_frame_1580,688.6866090574457,758.1397778234729
loc2_script5_seq5_rec1_frame_1590,707.2601323255531,675.8410276232249
loc2_script5_seq5_rec1_frame_1600,707.9846156200585,772.7932475616277
loc2_script5_seq5_rec1_frame_1610,719.6386153832286,723.3396453828988
loc2_script5_seq5_rec1_frame_1620,723.1922304517518,664.6185670225307
loc2_script5_seq5_rec1_frame_1630,697.9125459766456,642.7098999032844
loc2_script5_seq5_rec1_frame_1640,692.6340921014483,765.1843532004464
loc2_script5_seq5_rec1_frame_1650,693.4761328272871,765.556924648352
loc2_script5_seq5_rec1_frame_1660,716.1760211397115,654.0762038887714
loc2_script5_seq5_rec1_frame_1670,752.4504903423797,730.2977576855795
loc2_script5_seq5_rec1_frame_1680,700.5002978682417,761.1950358766662
loc2_script5_seq5_rec1_frame_1690,709.6532902182032,767.0574493660743
loc2_script5_seq5_rec1_frame_1700,715.5606202328592,690.3863250357622
loc2_script5_seq5_rec1_frame_1710,730.4623875887474,712.8868493930418
loc2_script5_seq5_rec1_frame_1720,725.2628559101726,660.1059034036961
loc2_script5_seq5_rec1_frame_1730,712.0774035890591,744.4762919336383
loc2_script5_seq5_rec1_frame_1740,714.4148247334542,674.937152971863
loc2_script5_seq5_rec1_frame_1750,691.3032224339786,775.6945170031943
loc2_script5_seq5_rec1_frame_1760,716.6243319057539,704.8899636867226
loc2_script5_seq5_rec1_frame_1770,710.2152381602834,781.5316023300945
loc2_script5_seq5_rec1_frame_1780,719.975698815341,714.3793466561731
loc2_script5_seq5_rec1_frame_1790,727.075055717925,769.2191888985274
loc2_script5_seq5_rec1_frame_1800,740.0607307200165,692.5690477711044
loc2_script5_seq5_rec1_frame_1810,742.7603701625292,704.6643218654448
loc2_script5_seq5_rec1_frame_1820,745.2933138798709,692.6530566000565
loc2_script5_seq5_rec1_frame_1830,748.4965373291872,647.6564215108757
loc2_script5_seq5_rec1_frame_1840,754.5644221926487,722.6457578555362
loc2_script5_seq5_rec1_frame_1850,760.9481644397828,692.2701230725726
loc2_script5_seq5_rec1_frame_1860,762.3858512782205,652.936662793662
loc2_script5_seq5_rec1_frame_1870,742.385465149978,739.430631219145
loc2_script5_seq5_rec1_frame_1880,750.1152750441166,683.4072191026017
loc2_script5_seq5_rec1_frame_1890,736.1651145589933,709.7954204135461
loc2_script5_seq5_rec1_frame_1900,737.3437039026819,745.1057399845757
loc2_script5_seq5_rec1_frame_1910,766.2027755985957,698.4036613314196
loc2_script5_seq5_rec1_frame_1920,715.4461836221793,752.809759788512
loc2_script5_seq5_rec1_frame_1930,696.9176154018377,685.1248139759718
loc2_script5_seq5_rec1_frame_1940,699.0183076362491,729.17066915974
loc2_script5_seq5_rec1_frame_1950,695.1697035472096,653.463847263651
loc2_script5_seq5_rec1_frame_1960,682.2618680269206,750.1245506272614
loc2_script5_seq5_rec1_frame_1970,686.6335773511274,660.4056403693716
loc2_script5_seq5_rec1_frame_1980,691.7985231620452,711.173653667624
loc2_script5_seq5_rec1_frame_1990,701.6290958934984,638.8467357653602
loc2_script5_seq5_rec1_frame_2000,702.7820044211227,731.2408733676921
loc2_script5_seq5_rec1_frame_2010,713.53624733156,659.2548197316897
loc2_script5_seq5_rec1_frame_2020,735.0568687268579,747.8325376910105
loc2_script5_seq5_rec1_frame_2030,743.0590367195583,694.957857721434
loc2_script5_seq5_rec1_frame_2040,751.1378642113459,728.2503978643639
loc2_script5_seq5_rec1_frame_2050,754.1743555532909,727.0225397483074
loc2_script5_seq5_rec1_frame_2060,709.1413615843009,766.4815314761283
loc2_script5_seq5_rec1_frame_2070,720.1709221977509,714.6637162498309
loc2_script5_seq5_rec1_frame_2080,713.7656571039532,753.5313447785014
loc2_script5_seq5_rec1_frame_2090,706.6906014775024,672.8157918519474
loc2_script5_seq5_rec1_frame_2100,713.975259975727,754.528054906553
loc2_script5_seq5_rec1_frame_2110,705.507042619835,723.3312615773423
loc2_script5_seq5_rec1_frame_2120,716.786079753032,750.2041838259445
loc2_script5_seq5_rec1_frame_2130,735.4014549490438,757.5276176569513
loc2_script5_seq5_rec1_frame_2140,742.861727519835,642.9961563031561
loc2_script5_seq5_rec1_frame_2150,719.6650283066701,714.8752195968793
loc2_script5_seq5_rec1_frame_2160,715.5419575553043,650.3052972948709
loc2_script5_seq5_rec1_frame_2170,716.1605258598532,748.5709333289259
loc2_script5_seq5_rec1_frame_2180,775.1568158659893,693.2549290623049
loc2_script5_seq5_rec1_frame_2190,786.5155079994861,659.8625288303955
loc2_script5_seq5_rec1_frame_2200,784.4907733642423,660.7113498218457
loc2_script5_seq5_rec1_frame_2210,767.9540836408086,644.6550623744248
loc2_script5_seq5_rec1_frame_2220,766.6723298955446,731.5053924645737
loc2_script5_seq5_rec1_frame_2230,743.5439189886929,729.4307656783974
loc2_script5_seq5_rec1_frame_2240,724.1544184030563,676.7964245016424
loc2_script5_seq5_rec1_frame_2250,722.5210678723411,719.148301628468
loc2_script5_seq5_rec1_frame_2260,716.8428869331589,760.0373540276654
loc2_script5_seq5_rec1_frame_2270,713.205598747536,654.8700244552924
loc2_script5_seq5_rec1_frame_2280,703.0163615047351,700.5001736988296
loc2_script5_seq5_rec1_frame_2290,703.3917306556584,698.5097377017644
loc2_script5_seq5_rec1_frame_2300,703.7004070813813,690.746733693627
loc2_script5_seq5_rec1_frame_2310,710.2568888810376,639.7876383824328
loc2_script5_seq5_rec1_frame_2320,706.8681708213608,744.3907513102835
loc2_script5_seq5_rec1_frame_2330,706.2753087742182,764.8543994960538
loc2_script5_seq5_rec1_frame_2340,710.9577792406817,677.3104041134494
loc2_script5_seq5_rec1_frame_2350,717.6136963817925,748.2869964248533
loc2_script5_seq5_rec1_frame_2360,718.8186091105928,664.0528716316732
loc2_script5_seq5_rec1_frame_2370,718.3935198116706,695.4402675044747
loc2_script5_seq5_rec1_frame_2380,741.1944195901467,823.1356414928126
loc2_script5_seq5_rec1_frame_2390,720.5554974866653,712.5709228751283
loc2_script5_seq5_rec1_frame_2400,737.5701309683196,761.2995979921442
loc2_script5_seq5_rec1_frame_2410,739.5542529453935,674.8903900282737
loc2_script5_seq5_rec1_frame_2420,744.55378528982,756.9232302112894
loc2_script5_seq5_rec1_frame_2430,721.5717897163454,711.4598809306614
loc2_script5_seq5_rec1_frame_2440,696.6129002116041,760.0491404400674
loc2_script5_seq5_rec1_frame_2450,716.2114901407793,717.2430282639349
loc2_script5_seq5_rec1_frame_2460,714.223645395957,653.3539786433747
loc2_script5_seq5_rec1_frame_2470,709.2221352764764,759.4259724693711
loc2_script5_seq5_rec1_frame_2480,704.9157371613514,753.5481000479616
loc2_script5_seq5_rec1_frame_2490,709.9396979363589,678.8556267328922
loc2_script5_seq5_rec1_frame_2500,711.4994564866023,762.7964976925258
loc2_script5_seq5_rec1_frame_2510,694.2204279967551,742.105164411597
loc2_script5_seq5_rec1_frame_2520,693.1577328270971,685.6178694451548
loc2_script5_seq5_rec1_frame_2530,697.3973900388016,728.8948658664715
loc2_script5_seq5_rec1_frame_2540,694.678511818204,710.5507653832321
loc2_script5_seq5_rec1_frame_2550,684.6445904456307,664.6047479360539
loc2_script5_seq5_rec1_frame_2560,703.420103528208,650.1468572958613
loc2_script5_seq5_rec1_frame_2570,697.590710951432,744.225068862095
loc2_script5_seq5_rec1_frame_2580,693.1350158193006,756.3210442298091
loc2_script5_seq5_rec1_frame_2590,685.5974856803115,751.2809123949622
loc2_script5_seq5_rec1_frame_2600,689.1503847602493,683.3389807735615
loc2_script5_seq5_rec1_frame_2610,700.4825658402553,687.2604659632707
loc2_script5_seq5_rec1_frame_2620,709.7614155662172,660.2651834760028
loc2_script5_seq5_rec1_frame_2630,713.7132184908945,727.5451871678285
loc2_script5_seq5_rec1_frame_2640,736.6636458746224,711.8620503838156
loc2_script5_seq5_rec1_frame_2650,831.907597952453,741.2776169312554
loc2_script5_seq5_rec1_frame_2660,780.8660516589716,756.0930281698538
loc2_script5_seq5_rec1_frame_2670,677.3300275701068,646.5283346211473
loc2_script5_seq5_rec1_frame_2680,656.7969912026921,734.2134508776876
loc2_script5_seq5_rec1_frame_2690,661.1320359733816,743.0609698446392
loc2_script5_seq5_rec1_frame_2700,703.1059223129643,665.8633306398738
loc2_script5_seq5_rec1_frame_2710,780.0732602536206,676.0498413161012
loc2_script5_seq5_rec1_frame_2720,673.8914955898418,736.4565540932164
loc2_script5_seq5_rec1_frame_2730,691.8376720018357,738.5506658409381
loc2_script5_seq5_rec1_frame_2740,778.4713647275556,756.5076360773508
loc2_script5_seq5_rec1_frame_2750,752.0980545262673,722.9721992490191
loc2_script5_seq5_rec1_frame_2760,689.4634806810998,737.2924073530128
loc2_script5_seq5_rec1_frame_2770,686.3748605119591,729.3787152332088
loc2_script5_seq5_rec1_frame_2780,678.0066291601421,719.1436508809303
loc2_script5_seq5_rec1_frame_2790,700.5225472244963,723.7563850732656
loc2_script5_seq5_rec1_frame_2800,703.7449988684065,709.8565062992425
loc2_script5_seq5_rec1_frame_2810,771.3680647029064,730.1587279531185
loc2_script5_seq5_rec1_frame_2820,811.1083294756485,737.4799091062418
loc2_script5_seq5_rec1_frame_2830,780.5768435617738,695.8732996761878
loc2_script5_seq5_rec1_frame_2840,702.9327811627389,726.9908280765737
loc2_script5_seq5_rec1_frame_2850,762.0501801140196,711.8585817971417
loc2_script5_seq5_rec1_frame_2860,699.2754386259276,714.683986242472
loc2_script5_seq5_rec1_frame_2870,754.7638267665606,728.8868777288483
loc2_script5_seq5_rec1_frame_2880,756.6471968517495,696.5608574356025
loc2_script5_seq5_rec1_frame_2890,817.7610677933991,741.5194398336596
loc2_script5_seq5_rec1_frame_2900,815.253854606219,701.8015373694883
loc2_script5_seq5_rec1_frame_2910,797.7563095932783,704.7888624391398
loc2_script5_seq5_rec1_frame_2920,800.3249380863224,717.2327095154385
loc2_script5_seq5_rec1_frame_2930,808.1049765828817,738.8549014371491
loc2_script5_seq5_rec1_frame_2940,661.9783252876625,701.1467007999796
loc2_script5_seq5_rec1_frame_2950,633.889591342861,666.5939150792198
loc2_script5_seq5_rec1_frame_2960,701.8063440725078,702.7811919228824
loc2_script5_seq5_rec1_frame_2970,609.6710426908422,719.1368443866448
loc2_script5_seq5_rec1_frame_2980,774.4042922742884,674.0543216287231
loc2_script5_seq5_rec1_frame_2990,868.5299226813988,767.388884486476
loc2_script5_seq5_rec1_frame_3000,829.6480219357404,718.2201034696244
loc2_script5_seq5_rec1_frame_3010,719.2982060187944,712.6899183867629
loc2_script5_seq5_rec1_frame_3020,716.7047689650927,689.160419331719
loc2_script5_seq5_rec1_frame_3030,716.8280630515958,678.9034982520812
loc2_script5_seq5_rec1_frame_3040,705.8365379580163,714.771536420451
loc2_script5_seq5_rec1_frame_3050,728.299520629532,636.8471992895273
loc2_script5_seq5_rec1_frame_3060,701.8225707742027,702.0254715557758
loc2_script5_seq5_rec1_frame_3070,758.6996495389228,702.020612499003
loc2_script5_seq5_rec1_frame_3080,764.9090378048453,721.6257580430619
loc2_script5_seq5_rec1_frame_3090,749.8921672064558,698.4143606059887
loc2_script5_seq5_rec1_frame_3100,735.3058594146339,752.0493306970532
loc2_script5_seq5_rec1_frame_3110,749.9006534270886,662.6500274909286
loc2_script5_seq5_rec1_frame_3120,759.2709908996574,755.5397459749913
loc2_script5_seq5_rec1_frame_3130,712.1280946176223,713.7849065744044
loc2_script5_seq5_rec1_frame_3140,716.6972580018399,666.9153023611314
loc2_script5_seq5_rec1_frame_3150,914.5790942001944,742.419970369787
loc2_script5_seq5_rec1_frame_3160,834.1797281138736,731.2208754951974
loc2_script5_seq5_rec1_frame_3170,737.602694516798,661.1400806316974
loc2_script5_seq5_rec1_frame_3180,674.6018026247752,701.4122714923252
loc2_script5_seq5_rec1_frame_3190,871.9458699671923,755.7841438508019
loc2_script5_seq5_rec1_frame_3200,858.6753155194108,741.891434169585
loc2_script5_seq5_rec1_frame_3210,878.3883802006138,758.8111143438454
loc2_script5_seq5_rec1_frame_3220,921.6830200512139,755.626481949216
loc2_script5_seq5_rec1_frame_3230,872.637620304868,742.5971858068277
loc2_script5_seq5_rec1_frame_3240,863.5196679770338,761.3256416591003
loc2_script5_seq5_rec1_frame_3250,835.0396584100188,754.6837450606706
loc2_script5_seq5_rec1_frame_3260,826.7013591082103,734.4598403441458
loc2_script5_seq5_rec1_frame_3270,831.7685455655601,747.017674259772
loc2_script5_seq5_rec1_frame_3280,727.9415356922553,728.822938054404
loc2_script5_seq5_rec1_frame_3290,807.1530169165602,658.6653674420359
loc2_script5_seq5_rec1_frame_3300,956.4240650537857,659.6498884936653
loc2_script5_seq5_rec1_frame_3310,942.2820759779826,758.1362710222143
loc2_script5_seq5_rec1_frame_3320,829.8787090265567,722.7965396968247
loc2_script5_seq5_rec1_frame_3330,641.2161008642448,754.8415816236202
loc2_script5_seq5_rec1_frame_3340,789.6779374933051,705.0219080089962
loc2_script5_seq5_rec1_frame_3350,712.2794265609429,681.0457915608279
loc2_script5_seq5_rec1_frame_3360,693.1946456730792,690.2552899439272
loc2_script5_seq5_rec1_frame_3370,739.301725534668,757.1334822215945
loc2_script5_seq5_rec1_frame_3380,803.5560470978621,755.2994341897365
loc2_script5_seq5_rec1_frame_3390,712.5601116214826,669.1337956347339
loc2_script5_seq5_rec1_frame_3400,975.6028188123403,711.0181088594462
loc3_script2_seq1_rec2_frame_10,922.7870153467627,657.2956295049086
loc3_script2_seq1_rec2_frame_20,996.7575507265888,668.8898273782914
loc3_script2_seq1_rec2_frame_30,784.1246349467503,728.959838653107
loc3_script2_seq1_rec2_frame_40,866.8139029637786,730.5916097399529
loc3_script2_seq1_rec2_frame_50,932.2993506398466,756.9479297390673
loc3_script2_seq1_rec2_frame_60,949.3740019170526,806.6562295941168
loc3_script2_seq1_rec2_frame_70,815.890347474557,436.0379549745896
loc3_script2_seq1_rec2_frame_80,804.7644710147501,569.6053711870238
loc3_script2_seq1_rec2_frame_90,893.2174042273919,610.4209748598914
loc3_script2_seq1_rec2_frame_100,881.9245052270363,604.9380191147818
loc3_script2_seq1_rec2_frame_110,745.4576861471472,565.561163482075
loc3_script2_seq1_rec2_frame_120,850.9091201657334,590.5795243822422
loc3_script2_seq1_rec2_frame_130,799.2911977561682,589.8465229706217
loc3_script2_seq1_rec2_frame_140,740.1153289848997,508.75180641684324
loc3_script2_seq1_rec2_frame_150,729.5911904227517,596.0440914062135
loc3_script2_seq1_rec2_frame_160,753.0332318481247,596.2044376253299
loc3_script2_seq1_rec2_frame_170,826.4536150416063,520.1314592094648
loc3_script2_seq1_rec2_frame_180,775.9145437564475,556.3140455840106
loc3_script2_seq1_rec2_frame_190,818.9107957753449,545.6644928426259
loc3_script2_seq1_rec2_frame_200,806.3147108960065,679.0948717216795
loc3_script2_seq1_rec2_frame_210,820.6923789642619,872.818696770312
loc3_script2_seq1_rec2_frame_220,707.8927830609063,544.4861072554343
loc3_script2_seq1_rec2_frame_230,688.838910058322,844.6067174228644
loc3_script2_seq1_rec2_frame_240,726.2391109212451,706.8000737201486
loc3_script2_seq1_rec2_frame_250,747.8585483369662,655.7888412578001
loc3_script2_seq1_rec2_frame_260,776.1766673987685,535.9798594719833
loc3_script2_seq1_rec2_frame_270,823.9438095001053,508.1748176601514
loc3_script2_seq1_rec2_frame_280,850.3607190328461,515.925915451316
loc3_script2_seq1_rec2_frame_290,714.3831378811658,624.5959000551088
loc3_script2_seq1_rec2_frame_300,742.9727946254659,607.1792812957087
loc3_script2_seq1_rec2_frame_310,703.5555045389578,668.5899945460076
loc3_script2_seq1_rec2_frame_320,741.8846926385394,486.2202818067681
loc3_script2_seq1_rec2_frame_330,709.7745588127681,492.7307732426078
loc3_script2_seq1_rec2_frame_340,769.1882867196105,700.4442704054533
loc3_script2_seq1_rec2_frame_350,775.053511339965,779.5615503809403
loc3_script2_seq1_rec2_frame_360,704.566064415485,762.6382905888447
loc3_script2_seq1_rec2_frame_370,902.6034557510354,672.3438215090268
loc3_script2_seq1_rec2_frame_380,648.1992074485999,859.6688188594293
loc3_script2_seq1_rec2_frame_390,702.0893105064964,741.710288884231
loc3_script2_seq1_rec2_frame_400,728.9330936181191,778.6136911436403
loc3_script2_seq1_rec2_frame_410,695.9723753773836,783.0528079771994
loc3_script2_seq1_rec2_frame_420,774.9321927135428,760.5857384888935
loc3_script2_seq1_rec2_frame_430,725.519904811173,593.397141059124
loc3_script2_seq1_rec2_frame_440,798.4407877534445,623.137235090546
